,0,1,2,3,4,5,6,7,8
12351.3122343245_42143.9475780398,224.7283632367658,4868.419316664089,3419.4413667312842,28.3891014209546,516.8936560607632,0.0637177805038158,394.8692997715664,47.730377148393316,338.95309184873275
12351.3122343245_43143.9475780398,32.02523198873091,3291.072179904038,1482.857213843711,185.36707880950198,1616.7048482754822,0.3967767139945493,2819.057622845838,5.511608963322397,73.38413358664505
12351.3122343245_44143.9475780398,0.20539051021536658,1128.0278416163499,1061.692173427883,1720.8596257505872,1634.905463246547,616.2130033869369,824.8659364882647,0.1517754729656529,48.15330773135546
12351.3122343245_45143.9475780398,19.74062589172899,43.71990660950829,799.7945185080657,2478.9634242751727,3922.8092178254524,28.45710420347274,288.9662623404998,310.5490842568262,0.05144768062480635
12351.3122343245_46143.9475780398,0.165266568678326,0.2966987437447011,1571.9256410682883,114.49730774214122,201.20199733138102,52.25331960888219,193.111693163642,0.2392022814750326,0.08782072654610946
12351.3122343245_47143.9475780398,0.16484735574730414,0.30249616259849066,1643.0140413460367,0.3349900391587157,0.3367482239417182,0.2189093010225155,3.8568275356340314,0.2368917479741222,0.08782024772867283
13351.3122343245_21143.9475780398,0.12085428215765215,976.4423391775994,1567.604741650556,10.110155740239525,0.1321687582308619,0.26265431257487565,0.08023117929272737,20.624258794247755,0.1100914089157705
13351.3122343245_22143.9475780398,0.12085659173623885,356.6792217450803,1440.9395253246162,321.0132941399011,0.13218547868648767,0.26482464910257947,0.08023106692166432,26.14727176790088,0.11008458572504899
13351.3122343245_23143.9475780398,0.2435321216952652,101.6803867601655,2035.6583550182675,51.969578596775,850.0278598773012,1464.1401945622947,10.822298847173466,8.98795438697678,0.4856349848177382
13351.3122343245_24143.9475780398,132.54678212205616,618.9112842715286,2138.0490411283386,132.48121981578598,2873.457554880987,0.15029646099425675,468.554644107324,126.02049618027743,4.872478714620152
13351.3122343245_25143.9475780398,469.7499985742359,5771.136939339336,4731.514537666764,334.8644942672203,18.206605769727464,64.44094373977498,107.42780594628364,17.19212942331113,616.5103428306468
13351.3122343245_26143.9475780398,312.14446413784236,5858.519026050007,2802.3681275429753,0.4730529509567808,601.5744874024386,0.15033534333813206,706.3188435284967,0.17329568755994537,672.3221649013217
13351.3122343245_27143.9475780398,229.9602204320908,2380.3881866478737,1654.7235862294817,8.101195597606724,3658.141417460767,0.15076047133854584,2460.7904726147262,0.15354378507209926,125.17615947247823
13351.3122343245_28143.9475780398,330.96355099813,6211.509637314225,10127.535387134507,0.1086827916204311,504.6052077410227,68.87757311971329,13.298454302225142,205.50218667626712,131.18486319021432
13351.3122343245_29143.9475780398,0.10933310046393518,969.2951687624234,4962.357142326631,0.10868745735037454,623.3975844810902,854.5177605035174,432.649178460701,166.67430734051328,173.65304270399562
13351.3122343245_30143.9475780398,0.14928663578211693,3582.533581371515,3849.2907024145816,177.4145517068208,0.12142642354317967,0.21582928295129034,99.79312069644924,23.807096056224978,940.5351299183262
13351.3122343245_31143.9475780398,0.14919941551145993,5085.445896237024,483.03801816264496,0.2683284524706674,0.12137424483332061,184.46070054957028,0.7235354797802926,0.21200565969393362,463.44166635053045
13351.3122343245_32143.9475780398,0.14926204132796508,2035.222188016468,0.12971212290503664,880.5767058877459,0.12141477297866471,660.4232672737396,1223.7639213057737,0.21197824167987123,3784.7307639217393
13351.3122343245_33143.9475780398,0.1492318089030352,25.85269347960937,0.1375340726211574,20.86225274487693,0.12138505564694987,0.2158564093974177,0.7905125105875832,281.28269237969516,3846.8116396581204
13351.3122343245_34143.9475780398,0.11419236932215694,272.1324564593457,0.24455127998130344,100.74138531209842,0.2194282115960232,8.650219378435022,257.7098659528023,236.82788995348912,13356.569468459686
13351.3122343245_35143.9475780398,0.17526401868750838,1194.7062016691318,0.17940791440282305,81.58294039560023,0.1941782965298176,0.24103486710121616,368.2210082714395,11.546447928073963,13888.112649015839
13351.3122343245_36143.9475780398,216.93088052753063,2829.8961108248914,147.6242930621845,82.04954490203171,12.884380911122694,0.24103597722150122,1397.538441013892,568.2501460593147,5626.922268034924
13351.3122343245_37143.9475780398,0.17527423910974108,790.9431121668763,119.44596405238215,18.85274800578976,0.19514298110368858,0.24118315066894522,79.13160659560852,118.63234471283499,14879.719725015053
13351.3122343245_38143.9475780398,0.17510313570398287,3553.8304636269386,1060.2101407474725,0.31137095712804347,0.19402771744927264,135.970666642443,0.5057013682765867,196.43115340215402,3698.7084729730477
13351.3122343245_39143.9475780398,0.250037506653386,1040.6715565909078,375.50437652307073,414.7145493888545,0.1951379111705011,360.48625213940556,0.45338793444310366,111.11420418835223,99.89717274954904
13351.3122343245_40143.9475780398,0.12022636986605756,2.556684870438186,880.2560927422209,0.982204841706989,74.49028404081001,37.966998901909875,243.57537823432364,180.73849801539714,4.389148262581211
13351.3122343245_41143.9475780398,0.2153077391927245,2074.1910801521976,948.29174824352,0.3880466214960039,13.660961641597359,0.13070989978898895,581.1799725573826,0.2927455221327348,5051.805083145299
13351.3122343245_42143.9475780398,0.5145599624572899,4194.606887624913,2387.729516534472,0.3781144315301003,87.45435080281646,0.13069716240144272,1872.4789940784483,0.29147999282226994,3571.5710549702035
13351.3122343245_43143.9475780398,109.77993369259772,1810.8815209575416,2907.8703628641306,8.725945883540996,1054.1791416495737,0.38092240377058967,1640.9998951419427,0.4048998410145018,237.15407217064237
13351.3122343245_44143.9475780398,259.1626327931911,270.2726127968399,5321.548590311881,0.35210075172338884,2838.459849968987,1932.097881671171,227.35962647418563,2.693111654585415,0.12811121550368024
13351.3122343245_45143.9475780398,0.0969954641851466,115.4606912236323,161.09787701035705,223.24523390593367,5957.029650593048,0.18444863106240506,1291.2544442757523,761.6308028995782,0.051447681312525986
13351.3122343245_46143.9475780398,55.85386962269887,173.2088250922307,4505.2002348873175,34.568313353781065,4316.827258921597,0.22109138676121393,392.90123785193055,0.23963308411806047,0.08782366872351083
13351.3122343245_47143.9475780398,0.16475394858571776,0.2942457866922916,2175.7517498715083,839.0485142966406,0.32771158423034874,0.22296304650832882,0.41788236852853,0.23793025663473788,0.08782083712656041
13351.3122343245_48143.9475780398,27.1472016020893,115.80429765981745,248.56303023700536,0.34968080606714846,0.3199546972687377,0.22059238570382922,14.132854811186439,0.23966195316045552,0.08782612789481192
14351.3122343245_20143.9475780398,0.3272900448397324,0.35215477516523086,2986.377329639764,22.53555098915477,0.3702262664590136,160.375802880599,0.14740863130744564,34.34532375494643,0.1056518913214122
14351.3122343245_21143.9475780398,8.160690139323137,1032.414782119527,2233.821358786422,49.75459810223511,77.19063793112952,0.2697385140022566,0.08023158379715335,48.6853686733096,0.11008962713273941
14351.3122343245_22143.9475780398,0.12087444914905021,564.5090897480959,936.8058161241082,1653.9484898439987,0.1322356887653412,89.93725550615386,0.08023161380467121,100.8434189336105,0.11008353116426631
14351.3122343245_23143.9475780398,33.89085334936665,445.0363754741791,7490.088795727544,0.16022565338334488,1762.8882496828935,67.45995533929676,5.374009120961761,40.645500284615615,0.47183051773766904
14351.3122343245_24143.9475780398,71.8380410698718,663.1989393885035,7633.18820686062,0.16029560687983777,1125.5435703266287,34.14231344499448,0.23533601062852214,0.19354221391154772,20.515550054734334
14351.3122343245_25143.9475780398,172.93787277973163,5649.710587304897,3068.032333327271,0.16004149947586138,571.1192463718385,0.18236373502215977,360.9535958061446,0.1925684710014126,90.72718560595787
14351.3122343245_26143.9475780398,0.2426382099799764,5908.704716118542,2724.8730563987597,0.16012587267581052,0.5487153737830068,0.18286748857578236,0.23406531233135386,0.19307570843597355,4324.876534330181
14351.3122343245_27143.9475780398,0.1093152214547928,5395.808039240041,2039.3774308651132,0.10866183295305747,0.29476347667083647,0.15057456458291488,0.2198102452616559,0.1532668673789109,3867.8117675763706
14351.3122343245_28143.9475780398,0.10932365264241475,3925.840107538528,865.0237087994313,0.10867582196121595,83.15127091104196,1894.9719626420083,0.2217328517751337,0.15341417508920027,453.21762129623073
14351.3122343245_29143.9475780398,0.10932356398549191,22.191304372757283,0.9348416717113843,0.10869055673893842,40.2309895700845,682.3314601212368,108.30986103110257,0.15350068835604158,0.39223322433466384
14351.3122343245_30143.9475780398,0.14921412220480587,3426.624277350024,705.9782466805782,0.2642682665817085,0.1214157658545792,0.21305184565042543,118.00123342421963,0.21077372464245367,6916.298243178448
14351.3122343245_31143.9475780398,0.14922024929215089,2602.070764860972,28.112647851356023,0.26991995034121496,0.12138946468930209,0.21317559505959724,71.66539736863508,0.21139549975193653,4477.046811186339
14351.3122343245_32143.9475780398,0.1492849516405613,612.018542517996,0.1297174389449251,166.12421118762572,0.12140442232647677,823.3455784588956,2.888478344647831,108.71035862806707,8075.841637645262
14351.3122343245_33143.9475780398,0.14923063768692518,306.03280742444133,0.1374962107472841,46.27377784509554,0.12139982519735393,59.452542976686075,547.9836249419749,85.85755491176789,9321.215363310896
14351.3122343245_34143.9475780398,7.396006276739647,394.2841205423412,0.13751822075742837,0.27033565174743496,0.12141346502996699,21.383676244114717,428.9971744114307,191.2695911550794,9703.363962271056
14351.3122343245_35143.9475780398,0.1752143538702765,264.0179538358642,0.17987816304845405,46.00445583490187,0.19411331932363368,70.38100165673613,78.4243140337044,241.7915569482593,10841.79064412253
14351.3122343245_36143.9475780398,242.48826822301876,168.209908930853,1.4156211532430438,81.32104593280383,7.686988152866461,21.68025556340929,2080.1312629586587,280.3736221271232,8693.030128185732
14351.3122343245_37143.9475780398,9.76644190074827,951.0404468230519,452.8274882185911,73.64124657649194,0.19499321841981537,36.31269547030103,1081.9697792230504,163.20101662990993,10259.38299286678
14351.3122343245_38143.9475780398,0.17515741465943419,4007.0862714929563,2391.8916923034185,0.309016479631233,0.193528637508146,492.97165664947164,0.5120773150829524,158.55820398037687,3124.6394962812665
14351.3122343245_39143.9475780398,0.2535254291157152,831.3249173127973,4274.510680615316,95.99420621766484,0.19379505538121994,48.150466909692994,0.5201429609985257,120.73744263619948,2779.3487282192787
14351.3122343245_40143.9475780398,30.916822109973065,363.38089926834533,579.7256752951935,0.3142518377534306,2.9356537598589076,0.5194516371103383,547.6243418401816,0.39960530875765193,6804.217204227742
14351.3122343245_41143.9475780398,76.88657005265146,1132.795367167111,156.35574639564578,75.19557056133148,5.684832556184341,0.130774924160846,657.119629247119,279.8844057291474,7701.102758857304
14351.3122343245_42143.9475780398,141.67822108063282,2266.8144971981956,1062.6015700059672,11.168544971929801,0.294999069081818,0.13075282162524915,925.3120053366105,117.25604604381118,6123.899019160274
14351.3122343245_43143.9475780398,0.2713338032041389,17.675318674082906,363.19244882004483,5.477846816581443,3934.7057264658083,52.63659088751885,214.51121293837474,576.5013414865612,21.710873493827286
14351.3122343245_44143.9475780398,224.41267622105812,203.39651955135352,4087.8736792740287,0.4414886076156604,4697.12713254155,560.5168653115131,238.2404636433841,115.46266211659321,0.21120610585647742
14351.3122343245_45143.9475780398,0.09699497204505526,0.2805906295054764,2864.9818741525346,138.65279078149814,3034.874324105192,6.627803435376718,433.879914013812,326.60585194093886,0.05144768037123445
14351.3122343245_46143.9475780398,0.16514838577626917,0.2956318578123639,1843.9055057063565,546.5625719042891,2595.300240920475,445.96466475902963,59.5850211391543,0.24167887740069136,0.08782439653367313
14351.3122343245_47143.9475780398,0.16536190340126436,0.29687272189609654,703.5611616370261,355.160856232402,1546.9926013565441,2.5037833171022235,133.46032054199978,82.32478696072319,0.08782752213397574
14351.3122343245_48143.9475780398,19.423045143034894,447.1802348760676,1088.4124873435528,8.127014463914813,36.263230905109175,0.22340237570889307,59.81961500494911,29.32824767340268,0.08782244355623636
14351.3122343245_49143.9475780398,0.16492603327678737,43.64132508890146,1591.180951992305,0.35697789383914114,0.3229915960768868,0.2211709688327055,0.4682550539879818,14.420678626436136,0.08782275381667219
15351.3122343245_19143.9475780398,658.9846660711156,99.53116304931996,481.9781035420973,0.15715197056180774,0.3606227785840366,640.5497661164981,0.14727501979358712,0.12234866967556196,0.10564167079600029
15351.3122343245_20143.9475780398,0.3181227604002759,0.3459412668022249,850.0112540742603,0.15705436705112913,0.36138569143318516,0.3678238678553668,0.1472319395635603,0.12230462854853844,0.10562031493382669
15351.3122343245_21143.9475780398,1189.9466109331067,63.343126573129695,1348.5545200467147,0.1575758291275068,555.6606639404908,78.89878531654973,0.1474747560770036,0.1223439923698808,0.10563789963130851
15351.3122343245_22143.9475780398,0.1208387755163001,101.20280859267653,1478.689910386977,1949.4170483907833,0.13216655490501883,62.80848396888617,0.08023077139659796,127.90082732981415,17.135180750133035
