,0,1,2,3,4,5,6,7,8,9,10,11
-3091.755065_745.9751509,0.09915506233771279,0.0019095939526817115,0.03484281066838092,0.06371654738273033,0.5470449749054055,0.002466337472400026,0.00022774302718321955,0.19589291372654016,0.0008535159830229749,0.0018602884204184118,0.018338266960507627,0.03369194516301632
-3091.755065_845.9751509,0.1533337371743184,0.4316072681357631,0.08346156112553645,0.087164220114698,0.0832516123222176,0.07202638073900158,0.003085281289249659,0.06377185402456326,4.598920393228605e-05,0.0010786601055541001,0.015737574946791375,0.005435860818374312
-3091.755065_945.9751509,0.02050624308750083,0.5408581933459854,0.027679301591677044,0.0011596344832428647,0.11992280500541629,0.08952140435360051,0.02813792840051184,0.039372425951643995,0.0002450185736164591,0.08689027619213369,0.004442817289074069,0.04126395172559693
-3191.755065_-154.0248491,0.6261848959888503,0.06627311894923187,0.005091072116469398,0.026308830743942132,0.06803248457721468,0.005948476159839685,0.00010941998035398764,0.08116262177086507,4.668064507326114e-05,0.0041818391763013855,0.08257607179574904,0.03408448809610914
-3191.755065_-54.0248491,0.19909714039609416,0.0440228664985421,0.05826834647657247,0.14271600947569663,0.46970302080800186,0.0019026523146943581,0.00033679365033127196,0.007659129648141607,0.002285850594923525,0.0343082438287771,0.012014596013196247,0.027685350295028638
-3191.755065_1045.9751509,0.23646985837131962,0.047223783624899804,0.15212670936605696,0.1280580768326039,0.11208612039784878,0.022761172408012946,0.008014606282713206,0.11423452201710134,0.0002212192433632993,0.11657086001307408,0.010977641704083775,0.05125542973892228
-3191.755065_1145.9751509,0.26060006721905815,0.0018050855940556978,0.15631301151310448,0.16330217340297826,0.04747515033310862,0.09443604370739805,0.0016410552524840352,0.19637926011432905,0.00011528494127132327,0.011011794836562061,0.049070119948763105,0.01785095313688708
-3191.755065_1245.9751509,0.0004295825346224356,0.01165567026014059,0.1623752028713814,0.5110214169219279,0.00026569898239398824,0.15964261113701045,0.041630854732279746,0.046749819053140386,0.002941560693854488,0.03730726119314156,0.01725169327119051,0.008728628348916571
-3191.755065_1345.9751509,0.0014396933564699808,0.01038432380941222,0.0024004705885126614,0.8851117531629381,0.007175793858223917,4.495252503974856e-05,0.011023795224043054,0.05930000519596703,0.0006568155172639813,0.011034974617310928,0.00837035250656679,0.0030570696382517127
-3191.755065_145.9751509,0.09011261578618036,0.002047169339732964,0.006925226554847922,0.04189457738574134,0.7248554815393733,0.0037432987936448165,0.004000690113480511,0.07227132785292922,3.883005158197902e-05,0.017779831524782016,0.0078286583477144,0.028502292709991058
-3191.755065_245.9751509,0.061436926118681096,0.009613881446223166,0.017014090777125387,0.03526880509037121,0.7945681225867066,0.0077423616783331185,0.00030314431290085544,0.012074505168729498,0.0004997497420643675,0.005651275966408868,0.0029374382065630628,0.05288969890589245
-3191.755065_345.9751509,0.08941304022590575,0.001604796914283418,0.025495846355355522,0.012996889967219915,0.6143772395875285,0.01577994698873666,5.690268819702127e-05,0.12702976857872375,5.4065931109806476e-05,0.05032465463598744,0.009529493567802243,0.05333735455914977
-3191.755065_445.9751509,0.10803557947680915,0.0007677240811326765,0.004269041678292066,0.07211082717957744,0.5515146057977405,0.008248080622816943,0.00010257201779002891,0.15230892143473732,5.1442553039571156e-05,0.07205781721720153,0.0131269554686449,0.017406432472217865
-3191.755065_45.9751509,0.05934417271338411,0.0001094210868854708,0.0028964475717268364,0.058504115772433106,0.7726041030187485,0.038259024284071234,0.00228773550851896,0.054075803709867434,3.550388697991248e-05,0.00036232731912990367,0.004362111718359833,0.007159233409894434
-3191.755065_545.9751509,0.24811286568771235,0.005283648890643722,0.012605165076177254,0.05208040902826771,0.3315763364795171,0.0391398010258783,0.0005468946281289648,0.2665103471215319,0.002285869989790084,0.006066250411263911,0.008050101991698219,0.027742309669390636
-3191.755065_645.9751509,0.1961773766819957,0.06564967583905391,0.07785289292186398,0.16238334726495082,0.22909278926626042,0.1360285573631684,0.002980424767833263,0.1112999327735699,4.9485597061890506e-05,0.0007966393650233462,0.016729546185980108,0.0009593319732381301
-3191.755065_745.9751509,0.1087665237798676,0.03018141431957672,0.16572766054090726,0.05454770508166121,0.3917446510763876,0.05820745613985763,7.800967597992429e-05,0.07799102396188962,3.913645048180376e-05,0.08207190133175418,0.020598704120675018,0.010045813520961478
-3191.755065_845.9751509,0.17548901539515174,0.08837083477812267,0.14748426272507761,0.21428937622171793,0.08819409945533549,0.08350057507728867,0.0004341988458783888,0.1071535370253459,7.46235392497008e-05,0.0015743312416314679,0.09333406825047613,0.00010107744472428547
-3191.755065_945.9751509,0.21424728756810293,0.03201050959303665,0.06091241083594155,0.029035367817337662,0.1729841183504434,0.07738367187729996,4.843978654090868e-05,0.1854571910647278,0.0010269528805893842,0.022893968045745283,0.0831029001812177,0.12089718199901708
-3291.755065_-154.0248491,0.5525294939713562,0.07866133563474101,0.07705809740935056,0.026095282580216237,0.04369085763851787,0.003076002787788345,0.0017590670612997752,0.10541059242417221,9.204834368074526e-05,0.0017473633527405829,0.012612800293606232,0.09726705850253034
-3291.755065_-54.0248491,0.2853349347648308,0.035465414588996054,0.04243506926043871,0.07451969806463986,0.43759110699316944,0.029524299968491034,0.0017087798973577633,0.07008072982984975,0.0016744091648680307,0.0012081670188690888,0.006990100174341601,0.013467290274148088
-3291.755065_1045.9751509,0.19794360094267155,0.0792209526765505,0.03016009801407042,0.2621128272175046,0.1186984141528319,0.06363603483164589,0.005836150833532137,0.12585454145941088,0.0014958067760632036,0.048005675312943544,0.005172313256437718,0.06186358452633742
-3291.755065_1145.9751509,0.11418677797552827,0.008522096173416373,0.14096339983007797,0.4658497269379712,0.048360790517053616,0.026977114606033074,0.000670127644054035,0.022347491019704596,0.0018553208301338592,0.044034395928262894,0.02180808107130784,0.10442467746645623
-3291.755065_1245.9751509,0.05157181690303075,0.024574876211576255,0.09116054095791636,0.539454252504099,0.07623922037198469,0.02510932151280357,0.020443352863418123,0.008742333659050042,7.827210917958036e-05,0.03685211340707367,0.10600869489108641,0.019765204608781763
-3291.755065_1345.9751509,0.003089382369306916,0.011053431850958504,0.08285062473877775,0.549479305871354,0.0010767223105269436,0.022233275102853958,0.021888726613049823,0.016634854124002008,0.00010165324232615812,0.10466891284408567,0.1803371260261617,0.00658598490659659
-3291.755065_145.9751509,0.2811915596083415,0.0005977679385779459,0.005254784006055249,0.06228189188112091,0.4522182674301674,0.002399005998822528,0.0008712357584837958,0.10786835079267633,0.008869112836000042,0.04843241946897814,0.024082996627179304,0.0059326076535968384
-3291.755065_245.9751509,0.15136169614983233,0.0006713008081784826,0.038019021786150096,0.09184701497302829,0.5832378949973572,0.0006110884967029486,0.00011789609235601412,0.07074354740728127,3.439958915916771e-05,0.004452425669383601,0.005544207742903965,0.053359506287666544
-3291.755065_345.9751509,0.2044296097057134,0.0012987014181413722,0.006280703450223063,0.024957449142815728,0.4908366101999523,0.0033500434101564713,0.0073750936363426,0.14282825060915477,0.00013654349819724137,0.020479057874012815,0.032686001532921935,0.06534193552236832
-3291.755065_445.9751509,0.11800195177569829,0.003249130382522129,0.04983783951737278,0.005920905699784754,0.5028588560019258,0.07062548143756472,0.0016890894221874351,0.16742479844840003,5.215767336488955e-05,0.0043613988326641154,0.003945689704423521,0.07203270110409139
-3291.755065_45.9751509,0.3123727382100136,0.002649724431267661,0.0152428010603686,0.1015173669640323,0.4651738575330522,0.0012015047402494936,0.0017885127995801967,0.0583862097414162,3.726068255330739e-05,0.0035408676570054445,0.00706148425857966,0.031027671921881352
-3291.755065_545.9751509,0.32528407769662887,0.006238432410573546,0.06493563577927466,0.00850661015980463,0.35087392709322157,0.0010864419700049642,0.0067168243865874415,0.15648908010415594,3.8036063648203095e-05,0.019549475615077767,0.012176925434443358,0.04810453328657901
-3291.755065_645.9751509,0.21334406108373474,0.013564927411948317,0.033718277194312085,0.07959848177121251,0.37783548342618556,0.008324809750549814,0.006130986198765722,0.18004229556747428,0.0015123929597118761,0.004734968780128929,0.043577972549098024,0.03761534330687832
-3291.755065_745.9751509,0.2291203607560647,0.0008818389917678669,0.041522785115284316,0.006685604949276107,0.34916647344254115,0.028990743084619006,5.741548570007908e-05,0.25069249407023414,0.0009668121559937846,0.03550404193642655,0.034926841510408285,0.021484588501684002
-3291.755065_845.9751509,0.24622553739116623,0.03922394772503781,0.044470814491700546,0.21190164995688526,0.17930202680739823,0.007859167223317006,7.503567798651078e-05,0.20662923024116245,3.186051477206169e-05,0.02307600905638972,0.009355243492651166,0.03184947742153311
-3291.755065_945.9751509,0.3288393444796173,0.028394983708998078,0.012053818696000435,0.28532931562012714,0.1406458201291823,0.014826338327321656,0.00015309905949640777,0.04385839761967663,4.730543274711754e-05,0.007241679305621172,0.01135803714465736,0.12725186047655432
-3391.755065_-154.0248491,0.5459501336728133,0.02500237705121515,0.0012053985604368834,0.057656479596375744,0.03795141153884006,0.009872901108893165,0.0006285129487360216,0.1536165295761317,0.0004682884383029247,0.0640808084549629,0.00860223117096559,0.09496492788232673
-3391.755065_-54.0248491,0.3675470535014178,0.08978555390175247,0.02319468066462406,0.20393558630460526,0.14335449459212235,0.08701552117869736,0.0031551060203642285,0.059757851539516786,0.0018217841771966338,0.0015026485374477882,0.005635686460133969,0.013294033122121518
-3391.755065_1045.9751509,0.323452665094844,0.021674935606757956,0.17580140142085102,0.011306116930952402,0.23243779579805746,0.059164076804989196,0.0003071964985486383,0.10400302900756095,0.0012573939532993458,0.008089485250119377,0.003933991241116859,0.05857191239290286
-3391.755065_1145.9751509,0.13105863027577003,0.014820381404693203,0.2686075707487585,0.11208023136161786,0.013770925075271914,0.011253444896145832,0.026348523493279794,0.032708762562212654,8.717464791539452e-05,0.13732434876898103,0.13693894787314992,0.11500105889220381
-3391.755065_1245.9751509,0.0032901372904641504,0.0365603442163556,0.148642337325298,0.38066117701826835,0.011452506423582106,0.14330092148990467,0.0013660710957539319,0.005008314275376718,0.00012235639647198738,0.00495649530246467,0.24635928448460812,0.0182800546814518
-3391.755065_1345.9751509,0.0012679121008113872,0.01667423616498402,0.10697900872054948,0.2055908577470025,0.0009081770985167521,0.14855883645679832,0.001378847515988736,0.07167445001430751,0.0008941139514101443,0.057523504417192804,0.35771335273288657,0.03083670307955172
-3391.755065_145.9751509,0.36034011711277225,0.0008010293407794717,0.006730769769639389,0.05179054581104424,0.3509503057025067,0.0016415538868399394,0.0013054616072285337,0.12052861012178824,0.012403200750481989,0.044472341177795964,0.0030971825426809358,0.045938882176442306
-3391.755065_245.9751509,0.2916913629070147,0.004170079563982535,0.07597573890859367,0.09830121702116508,0.24570213955273976,0.019775162433672867,0.0013015432974650804,0.19671076931710801,3.092362915259222e-05,0.04916500859736053,0.005666907310072949,0.011509147461672108
-3391.755065_345.9751509,0.3388280594286621,0.0003577629249928678,0.004850220623540154,0.12244012947198146,0.29931348057602475,0.0713269967637763,3.22301185128311e-05,0.11742525948487324,0.0016385078976723275,4.515500513480084e-05,0.025798329598322324,0.01794386810650686
-3391.755065_445.9751509,0.20685964978236152,0.00016137999326439037,0.010396090547217095,0.15317122081707457,0.36957950964510405,0.06963669060085381,0.00013675573290103585,0.13484859221156606,0.0022806494806640203,0.010827632430775311,0.00400902203498268,0.038092806723235575
-3391.755065_45.9751509,0.3143759145314635,0.01059095960711423,0.11824334720375027,0.05222692267649528,0.25111260069649044,0.0020338521935941946,0.0005843997222888738,0.17067731725503418,6.850017479122054e-05,0.003002749213840268,0.006915788357362505,0.07016764836777524
-3391.755065_545.9751509,0.26624571733253244,0.0002227995541561724,0.0805140018504135,0.013675587785944793,0.3426096128846378,0.03600995715509079,0.0038867564982204153,0.16571227241762476,0.00027836292065144884,0.0010669354446418704,0.0030428197719539907,0.08673517638413186
-3391.755065_645.9751509,0.200389337022738,0.0001234662837623087,0.0016412039058245496,0.00049762703437979,0.3791115710833863,0.0547421338321748,6.701441719155736e-05,0.23055160493002075,0.0009133168299928929,0.08105733189863651,0.013247066854838894,0.037658325907053626
-3391.755065_745.9751509,0.2806196929094508,0.00200035448930209,0.04164788156722254,0.00027824314382412824,0.3431980180787037,0.011280618411712212,8.545050089859199e-05,0.2544187244933436,3.307777475356497e-05,0.04331123331153,0.012384973425411994,0.010741731893846829
-3391.755065_845.9751509,0.24956262696767267,0.017282987514916286,0.05665196358916658,0.05957382000251663,0.24549963085534993,0.02442611875206817,0.00010716685670287861,0.24173042404649026,4.044853277323319e-05,0.04532776804182333,0.014460813817607804,0.045336231022912205
-3391.755065_945.9751509,0.21495095526189187,0.00268390582403509,0.10078907991022004,0.2338479523967277,0.16641439074998607,0.0016414253052978338,0.008007199309431305,0.17219124759768917,6.125911897212439e-05,0.04754662019914789,0.004268042664136508,0.04759792166246451
-3491.755065_-154.0248491,0.5462288760526276,0.03588161607844575,0.05330012134020594,0.1102208113819255,0.020684772156121016,0.04968031055600382,0.02120032474608684,0.049787149775185634,0.0011026906423297657,0.03652894656685532,0.007731415775608508,0.06765296492860438
-3491.755065_-54.0248491,0.272678829236057,0.018192921935082648,0.0734234691894857,0.1744330579266866,0.012777079777945826,0.08213306258302078,0.024755140485237793,0.09304268025127507,0.025378440337406837,0.0784101323538581,0.09509079801465173,0.049684387909291784
-3491.755065_1045.9751509,0.21293249255060315,0.004472735602377183,0.16322097817200268,0.09475826637972462,0.09120344803945468,0.10889021573024346,0.0012395986057638635,0.2930553135675436,0.004680786158966521,0.0044927411364020274,0.009427165424435455,0.011626258632482735
-3491.755065_1145.9751509,0.024988970638927636,0.009750658289327557,0.16329127557185105,0.4018222451639376,0.030237104570075897,0.08901383220771698,0.01763823627408398,0.03119084897409262,0.000119924270047343,0.0001790215261318168,0.1629422705976882,0.06882561191611924
-3491.755065_1245.9751509,0.00451941625549738,0.015296906403435314,0.03676984560274998,0.19713390314440682,0.010010765231600688,0.04778535423439901,0.0001633807648998887,0.003940168280646047,8.2756142450385e-05,6.826901474661961e-05,0.6770523232344748,0.0071769116906929414
-3491.755065_1345.9751509,0.002117651329775928,0.0011084293332897532,0.015106428406607983,0.00783950164148783,0.0015776051466345827,0.019309975265376332,0.0002059804907361819,0.0046973449020500805,0.0001361550781772287,0.00016372799245652333,0.9456433998873035,0.0020938005261039836
-3491.755065_145.9751509,0.3774017360092213,0.015585135066783974,0.04034731889705248,0.05424608135668624,0.12724766996638956,0.09688900944053487,0.002294141930884082,0.007110477924107214,0.13086271093713553,0.06907397478277728,9.261132297301442e-05,0.07884913236545439
-3491.755065_245.9751509,0.2635645797756428,0.006996175302076579,0.038799003723092064,0.17750297647172292,0.2023984561222246,0.05181602570389487,0.00038191605936432747,0.08052050909869364,0.08357450541661013,0.045288650824696325,0.004817884745613669,0.044339316756368194
-3491.755065_345.9751509,0.4367410476116999,0.00016975761615743663,0.008181991970169116,0.14633320266628871,0.21900323840619787,0.003522187065810906,0.0014875001164899636,0.11056304207684126,0.0005797135933278591,0.000691677001470106,0.03111873131925033,0.041607910556296666
-3491.755065_445.9751509,0.30601180179972803,0.0004972185807251674,0.055903722743971616,0.04088583054150254,0.26496538496756644,0.09662131193642336,0.0016100333870605436,0.12375982260721904,0.00042871594943974935,0.0015644053648879756,0.002348754183455701,0.10540299793801991
-3491.755065_45.9751509,0.3579926884049125,0.05972039674725767,0.04478027976191172,0.1328604279893247,0.17402361441552677,0.01905076319129197,0.009010099472666417,0.07864981939163067,0.0001043576670418265,0.026309258252513547,0.055680811334316356,0.041817483371605985
-3491.755065_545.9751509,0.25047819699687546,0.0003083032876083255,0.0009676012713300001,0.1629877101013665,0.18279250057871504,0.013246492834869386,0.0009409157441381518,0.2488002495410898,0.0011696602930718072,0.0727126229031826,0.012985869183731956,0.052609877264020964
-3491.755065_645.9751509,0.1311635917094533,9.88203672073111e-05,0.0015678123768205553,0.013867122967452362,0.3022901573643405,0.053319559721012905,0.011718805573387621,0.30401771271999495,6.511427164753086e-05,0.05704251521883309,0.062030767405988466,0.06281802030386131
-3491.755065_745.9751509,0.21438263548438172,0.004008884464211912,0.03168917872616697,0.09818521311787906,0.27151033557034376,0.005348426620914696,5.1238431012484316e-05,0.32495026415859574,0.00041003818961165975,0.0005925260443656187,0.013761532912658707,0.03510972627985766
-3491.755065_845.9751509,0.18102679978022293,0.021477758910424232,0.028963428533203255,0.1549320608805001,0.19887422287099937,0.003656079735754353,0.007997232980431333,0.36962283322047207,0.0005097154203504906,0.012548916779485556,0.020347819050108108,4.313183804822923e-05
-3491.755065_945.9751509,0.2273698830329234,0.001345579479970118,0.035951468205424844,0.22630841397237508,0.08295391365311636,0.06971946008011731,0.0003357325452264466,0.2788351834374802,4.9924638716373775e-05,0.06250056320181015,0.003882022124685407,0.010747855628154284
-3591.755065_-154.0248491,0.2169343497882011,0.0013269777587269652,0.008117837110612352,0.3663061338429274,0.14941587177063936,0.052378268930318585,0.010861614067392562,0.015018872132921683,0.0004573185678283405,0.07205411592722942,0.054977113885645065,0.052151526217557344
-3591.755065_-54.0248491,0.36663233461019995,0.017262539995544723,0.08608740478160722,0.244132168005729,0.030494566454624464,0.020986686695173406,0.01065460619825941,0.13681068889192294,0.007414206006127046,0.020526330251044677,0.0041573496560357226,0.05484111845373149
-3591.755065_1045.9751509,0.05497931581988302,0.006367235347558265,0.04503861572806857,0.09966187492064942,0.2437477378035605,0.004986068493746364,0.0003789469244955917,0.4416262946538303,0.0015281819090955581,0.062165511694491,0.0070691882979105345,0.0324510284067109
-3591.755065_1145.9751509,0.01420613825808586,0.0023680242815955275,0.017675877694693646,0.34257669860962353,0.07229990446659561,0.11202038167300403,0.00011800197702655783,0.2465579221373459,0.001075205177997601,0.07237991582667574,0.028970698896516336,0.08975123100083959
-3591.755065_1245.9751509,0.013287845670318713,0.008863096367753823,0.028314404672681506,0.5262968832228174,0.039826943706283084,0.1569576769391869,0.01660700980681628,0.034964437361213,0.001033045360287857,0.0029013734822318222,0.06178622979458667,0.10916105361582296
-3591.755065_1345.9751509,0.003829894134969157,0.013537098904524907,0.015595047437311844,0.3593703575531896,0.024952911241031328,0.11950832685794645,0.004866119912949155,8.450470596822222e-05,3.5800656812693565e-05,0.034104026561993295,0.13520079227036438,0.2889151197629391
-3591.755065_145.9751509,0.27168121458938316,0.05323637481030985,0.0893846936908771,0.02490782830879957,0.09661402272006854,0.053472192663298015,0.008616537382424056,0.040179434702935,0.30132941187735013,0.015368785818458209,0.005595833379183313,0.03961367005691314
-3591.755065_245.9751509,0.4268879079622342,0.0284630064384574,0.003794430832120822,0.07588373267137614,0.1846779926461416,0.11314698985237448,0.0023817554449820913,0.07794985535789353,0.0005282084946287852,0.00020620043059591857,0.05164612683003495,0.034433793039160276
-3591.755065_345.9751509,0.2603548944009499,0.037319483766133484,0.13627101862196744,0.1730670499499101,0.20776949173103673,0.000470531474497382,0.001741982230341037,0.06156172427099637,7.128393937234769e-05,0.0009863534131528422,0.002581639033339291,0.1178045471683031
-3591.755065_445.9751509,0.48509747991543706,0.0009523171214333581,0.0025323056536765685,0.05556090843439626,0.20443031651950122,0.036421666314630174,0.0017900782805624481,0.08111159727636807,9.638967035121994e-05,0.0029399032078310998,0.06697813193189311,0.062088905673919635
-3591.755065_45.9751509,0.3694516131682226,0.025859836500422558,0.04315657854450668,0.03148392677729948,0.028745700465874054,0.010266202204919627,0.0003786513076215516,0.05782893443528492,0.16948452655308913,0.0612500982490602,0.06704147012354843,0.13505246167015078
-3591.755065_545.9751509,0.2699518885276629,0.0011194919767654418,0.009336583254604432,0.03568077008744027,0.24296660376051515,0.025145883345292882,0.009763335837054464,0.19966485998100036,0.030079018746581396,0.08082184561250402,0.0384793959116069,0.05699032295897185
-3591.755065_645.9751509,0.3045705840759173,0.00012313626187616442,0.025128195763414643,0.08824424399606573,0.246827774874358,0.011367924405676773,0.0012851376414208845,0.2856023990318788,6.0335652369413356e-05,0.0009214851988915367,0.011652354576762974,0.024216428521367687
-3591.755065_745.9751509,0.08932727291300087,0.004163804779865501,0.05189225514908406,0.00020412202581248932,0.2818798889834937,0.0009276150147332052,0.012031938954861944,0.392724998483811,4.1533309302620697e-05,0.08481832679967494,0.0349947703582649,0.046993473228094725
-3591.755065_845.9751509,0.1833633300692331,7.769926332385028e-05,0.003304160235459985,0.08823909938814309,0.18490179842827725,0.027574996928291223,0.0011625617215656801,0.4690266864709493,0.0007850917080455853,0.0027121440789211575,0.03778052335460304,0.0010719083531868074
-3591.755065_945.9751509,0.06790498565347657,0.008105282938733327,0.03085167674563818,0.01408555703275542,0.25572112437684513,0.009665290019551968,0.0016398169782760276,0.5526847307203313,0.002999324428444548,0.001504596701126681,0.0021697150084191183,0.05266789939640173
-3691.755065_-154.0248491,0.2537122014194471,0.039186963217702125,0.12245605820314123,0.23319251210121722,0.005159927308184652,0.04146219431794522,0.0003315487302871603,0.10537626256034703,0.001983658319891789,0.07623020572002451,0.0009703414261904023,0.11993812667562148
-3691.755065_-54.0248491,0.45588790621301106,0.02009220330871615,0.0176386426774056,0.3283775920857282,0.011162193871656073,0.026875512381788955,0.02278342384796726,0.02056772739259862,0.0023217514947565473,0.00502169160078405,0.051796862314329915,0.037474492811257566
-3691.755065_1045.9751509,0.2096231710993935,0.008253285414319522,0.04656737623925202,0.02357053055282774,0.20572984979950237,7.660397010654354e-05,4.6288575061394155e-05,0.48896983705298463,5.176491599615588e-05,6.432435024227227e-05,0.007924848974070382,0.009122119056243374
-3691.755065_1145.9751509,0.07831068579192399,0.002837291227959608,0.004250904233701239,0.031148212828102217,0.14894318895360226,0.04971738526512535,0.00025389965359553016,0.6440694349234357,2.3552801505352445e-05,0.0019193011725267232,0.005008363058816627,0.03351778008970543
-3691.755065_1245.9751509,0.04101505477683136,0.0012335415211896406,0.03305096425702684,0.011124746935690075,0.1510891241939707,0.02579764747253803,0.02996203627039379,0.5019664072897808,0.00672478986938646,0.10402001733440844,0.0074030650035967725,0.08661260507518695
-3691.755065_1345.9751509,0.16618760722902864,0.002104816205494131,0.06970883929794545,0.13882944734773311,0.11494285795093556,0.027142896961498707,0.006297703824577212,0.4245292330263369,0.002586735055800851,0.004897451713527265,0.00627009531065938,0.03650231607646295
-3691.755065_145.9751509,0.18188803855003907,0.048348743282072684,0.15217852622363376,0.21673908052107677,0.0037706504499659963,0.11041816513822274,0.01694931466890883,0.017863827988277528,0.00038349829805525655,0.047314646759085796,0.09348363810148816,0.11066187001917353
-3691.755065_245.9751509,0.36604067184397443,0.020363620272111575,0.044564306734830174,0.22836818421724878,0.008135160110724932,0.03943326042931049,0.0004835379792935149,0.08559091383622283,0.00010247116460114028,0.08408990830958771,0.06550058683184753,0.05732737827024689
-3691.755065_345.9751509,0.2492529502404134,0.003929055853557417,0.17884198045357186,0.10017799742519569,0.1120150682889812,0.08270790468237063,0.00624326334448716,0.0218246479325834,0.005069034051542918,0.0044440582069729595,0.1573113934037916,0.07818264611653163
-3691.755065_445.9751509,0.37847313100915536,0.001399430431231128,0.015354773402145583,0.11663614239159659,0.2634762975325543,0.017287675511957295,0.00028847769307571627,0.06095646484183674,7.973076543562643e-05,0.0009922837951591233,0.0016043078505414167,0.14345128477531116
-3691.755065_45.9751509,0.43333346426078834,0.03208223318474118,0.021707042853589105,0.19262464064188375,0.014296312825514464,0.00019207198032812937,0.01123538745349269,0.13264910517679585,0.001696281313758879,0.028944157735669197,0.01631725308225505,0.1149220494911834
-3691.755065_545.9751509,0.3278126506783738,0.043102407495991056,0.07496169176159519,0.023263089154365105,0.24973353120225336,0.006774677692730272,0.0003234320324759009,0.08140069558907335,8.15163764017651e-05,0.019762334430054245,0.017869759779722147,0.15491421380696394
-3691.755065_645.9751509,0.28377647779627607,0.0005395545226053088,0.052759135054305885,0.13761222195263495,0.1945301764842623,0.0003499994739676806,0.0030783476872860665,0.1809095229109253,0.0005308135587169516,0.0001820356535961651,0.012922181694514076,0.13280953321090944
-3691.755065_745.9751509,0.19865942281464719,0.0001023053159993571,8.377006653223593e-05,3.687499859286166e-05,0.21055617172100338,0.034915188855483226,0.008958742481537836,0.3238673587846197,4.499451137642569e-05,0.05900729976753794,0.042533426605840294,0.12123444407682954
-3691.755065_845.9751509,0.054851138645670476,0.0020217850336998887,0.11299660522185047,5.128873394362181e-05,0.11589260290578898,0.007910512751741405,0.01546542726028373,0.49499266068286046,4.313360535680199e-05,0.14822445588086608,0.011615442129989677,0.035934947147948225
-3691.755065_945.9751509,0.21935539711472285,0.0019658510177169015,0.05245454697295155,0.005231142754889495,0.0927975261513659,0.06639991963822156,0.0008294939798551003,0.5381496106074445,0.0015159186113649246,0.006792679312108302,0.0035112084696990926,0.010996705369659871
-3791.755065_-154.0248491,0.047219893978434416,0.001745998409533421,0.04995411841565596,0.30627131434287413,0.019842617179128663,0.05058585684624498,0.035856773109685436,0.15239135975580678,6.323417867832657e-05,0.14106358827698845,0.18023490788030874,0.014770337626660775
-3791.755065_-54.0248491,0.4092001517305805,0.01414466538364868,0.012907872002053894,0.13922755712939983,0.008364836926079177,0.06984239071420972,0.025884113284321608,0.16733391619196353,8.168317053929323e-05,0.09559278823723659,0.00936595172933846,0.048054073500628645
-3791.755065_1045.9751509,0.2656998119718089,0.003742100146864548,0.08700616754001089,0.008101262852872616,0.15288636070857292,0.0643199790663458,0.00019316287960597002,0.40040292897923685,0.0025912502136037708,0.0004547668710689878,8.391497440546727e-05,0.014518293795603264
-3791.755065_1145.9751509,0.13082649960882656,0.010357933691963396,0.025405424291379212,0.057631207969996254,0.10464631132728452,0.02492730937035383,0.000339425546772633,0.5593599559843044,0.005343545521353317,0.006061050115986591,0.003646791137544628,0.07145454543423453
-3791.755065_1245.9751509,0.05988835073364038,0.008593097246190172,0.08463968830838123,0.007993208895887222,0.06111115948199689,0.0836505112465899,0.009753820332439631,0.571271872934622,0.0021583688649712053,0.06647400991104671,0.0029874446975330727,0.04147846734670152
-3791.755065_1345.9751509,0.14902046164146723,0.0010767904404452838,0.02686804567550989,0.00032802697390007867,0.17595416631694683,0.03005733548311089,0.0019507728633710948,0.5935107607054855,0.0021536689978284896,0.00013950324108463215,0.0009793371761958158,0.017961130484654392
-3791.755065_145.9751509,0.27726318831601526,0.0042737957943485535,0.07259934275062103,0.2895223011153959,0.07709778980983471,9.440578599459636e-05,0.0031973612156774287,0.0026584082858239896,0.002425188836574012,4.554402009071644e-05,0.026020022728605128,0.24480265134101872
-3791.755065_245.9751509,0.1387772764636458,0.007636332851624143,0.16664192316833645,0.1076486143174099,0.03946332045660771,0.013330071467898205,0.01401328637518538,0.06074771015158358,0.0012588737503991772,0.16777841164579282,0.20236514530792665,0.08033903404359025
-3791.755065_345.9751509,0.31475266115100325,0.00921042339366216,0.060128723192614884,0.050679444674399214,0.08621371302444424,0.12523243456924957,9.250089804367677e-05,0.06435741241854215,0.00010658535367529211,0.0030415032083337514,0.07178817210776194,0.21439642600826977
-3791.755065_445.9751509,0.2036962858761302,0.041106438033305354,0.0028668987204253965,0.23282428051128753,0.06729856412430153,0.09127451057909511,0.012340001547729754,0.04112053153447958,0.011724716693116755,0.11814840300132531,0.07201291310219832,0.10558645627660526
-3791.755065_45.9751509,0.24494327702025812,0.0016654778180404508,0.009779056815869179,0.380468196303593,0.020008966201271777,0.060944313282216396,0.00012693259942400358,0.0006785173181672404,0.0008280966893904516,0.04615613226257454,0.04408848308054079,0.19031255060865385
-3791.755065_545.9751509,0.4406604356798192,0.010764545853304866,0.003956345655327459,0.011775858616769287,0.13765754203406685,0.11752884220888474,0.01341522064615582,0.046612362887059854,0.0013242034705855325,0.07776498269229469,0.05013846521920889,0.08840119503652269
-3791.755065_645.9751509,0.512329524045831,0.0004670159978611482,0.0034758834271573905,0.007065208193020507,0.15252508647724264,0.023240860135585028,6.578183977935814e-05,0.11570483037083401,4.321800891370534e-05,0.026942016629722607,0.04909329712754268,0.10904727774650992
